,id,date,screen,call,sms,mood,circumplex.arousal,circumplex.valence,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.other,appCat.social
315,AS14.08,2014-05-01,5458.796000480649,3.8,3.2,7.0,0.4,0.8,0.037314098552964456,96.708,9933.223,3751.748,57.046,442.897
316,AS14.08,2014-05-02,703.1720004081725,4.2,3.4,7.2,-0.4,1.0,0.1817380077030812,29.822,157.96099999999998,29.418,45.739999999999995,436.494
317,AS14.08,2014-05-03,883.2579998970028,4.8,3.2,7.4,0.4,1.0,0.22181372986475956,86.96199999999999,1322.4699999999998,262.8722,36.626999999999995,437.165
318,AS14.08,2014-05-04,1968.681000471115,1.0,1.4,6.8,-0.2,1.0,0.04327761276924563,162.032,780.008,418.15740000000005,34.334,681.4110000000001
319,AS14.08,2014-05-05,263.81499981880165,2.0,3.0,6.666666666666667,-1.0,1.0,0.0026041666666666687,151.01999999999998,36.583999999999996,18.7656,22.215,204.48199999999997
320,AS14.09,2014-03-17,3130.7616004467027,3.0,3.8,7.484999999999999,0.05500000000000001,0.9550000000000001,0.08507200887424535,909.8334000000001,3320.0572,1950.4256,97.7156,642.7679999999999
321,AS14.09,2014-03-18,3130.7616004467027,3.0,3.8,7.484999999999999,0.05500000000000001,0.9550000000000001,0.08507200887424535,909.8334000000001,3320.0572,1950.4256,97.7156,642.7679999999999
322,AS14.09,2014-03-19,5500.967399644852,3.0,4.0,6.575,-0.15,0.3,0.05774390749085652,515.8635999999999,3252.7477999999996,718.6906000000001,553.8201999999999,1328.051
323,AS14.09,2014-03-20,5059.501800537109,4.0,3.6,6.88,0.37,0.42000000000000004,0.10801996912349913,1396.0696,2253.5234,2155.5472,91.21860000000001,1079.8582
324,AS14.09,2014-03-21,3007.833998918533,3.0,1.0,7.0,0.0,1.0,0.00275438596491228,29.307000000000002,1221.0810000000001,1447.4560000000001,216.908,964.1198
325,AS14.09,2014-03-22,4706.241000652313,2.4,3.4,7.0,0.0,0.6666666666666666,0.06284722222222221,149.06,2687.0550000000003,4606.764999999999,147.031,122.56800000000001
326,AS14.09,2014-03-24,5929.98400068283,3.8,3.6,7.25,0.5,0.5,0.07916666666666668,60.258,3151.8010000000004,1067.7350000000001,83.633,903.155
327,AS14.09,2014-03-25,7212.1930012702915,1.0,2.0,6.2,0.4,-0.2,0.02569444444444444,327.622,2417.235,3985.339,72.38,122.999
328,AS14.09,2014-03-26,8552.027000188831,3.0,2.0,7.75,0.5,0.75,0.08631557618626584,625.437,1505.181,2757.001,46.913,318.847
329,AS14.09,2014-03-27,4169.421998977661,1.0,1.6,7.8,-0.4,0.8,0.027083333333333345,210.582,790.652,2440.0,96.62200000000001,501.61699999999996
330,AS14.09,2014-03-28,10467.48400187493,4.0,1.8,8.25,-0.25,1.0,0.07977843915343912,509.971,2641.962,5631.858,245.898,293.71900000000005
331,AS14.09,2014-03-29,7516.976999044419,5.0,2.2,8.0,-0.4,1.0,0.08229166666666667,454.912,3478.223,3166.781,63.888999999999996,188.847
332,AS14.09,2014-03-30,8669.2909989357,2.0,1.0,7.75,-1.0,1.0,0.11195652173913048,1384.013,3493.5209999999997,3177.558,41.815,491.89300000000003
333,AS14.09,2014-03-31,6808.904999494553,3.0,2.4,7.0,-0.2,0.2,0.08333333333333336,623.375,3363.608,2077.002,49.509,10.145
334,AS14.09,2014-04-01,12936.086001157757,5.0,2.2,7.6,0.0,0.6,0.07986111111111115,2289.1390000000006,5259.525,4216.561,64.09700000000001,107.098
335,AS14.09,2014-04-02,3616.184999942782,2.0,1.6,6.2,0.2,0.0,0.041386554621848724,1302.409,698.093,1408.972,78.42599999999999,33.83
336,AS14.09,2014-04-03,6119.871999502183,3.0,2.4,7.6,0.0,0.6,0.18090277777777775,588.224,2006.6190000000001,1529.5339999999999,90.741,209.625
337,AS14.09,2014-04-04,6912.645999670028,3.0,1.0,7.25,-0.75,0.75,0.07604166666666666,276.152,3102.5339999999997,2802.714,61.001000000000005,166.319
338,AS14.09,2014-04-05,5465.0930008888245,5.0,3.4,7.5,0.0,0.75,0.11562500000000002,53.050999999999995,3022.079,2117.323,76.69699999999999,109.2
339,AS14.09,2014-04-06,7160.648002386097,2.0,4.0,6.8,-0.4,0.8,0.1388888888888889,269.692,2888.5719999999997,3578.599,52.748999999999995,260.428
340,AS14.09,2014-04-07,5353.679001808165,4.2,2.6,6.2,-0.5,0.0,0.07812500000000003,174.613,2635.42,1657.547,63.722,301.159
341,AS14.09,2014-04-09,4303.101000308991,3.0,2.4,6.5,0.25,0.25,0.034126984126984145,455.006,1715.1350000000002,2041.4039999999998,29.333999999999996,28.382
342,AS14.09,2014-04-10,2158.5870015621185,1.0,1.6,6.0,0.75,0.0,0.030357142857142857,116.38900000000001,826.867,921.554,19.387,196.271
343,AS14.09,2014-04-11,5562.076999187466,2.0,3.4,6.8,0.0,0.6,0.1142857142857143,2.008,765.3009999999999,690.963,19.296,3614.3491999999997
344,AS14.09,2014-04-12,2841.5630002021794,2.0,1.8,7.0,0.0,0.8,0.06944444444444443,1287.5693999999999,1664.717,1146.3489999999997,52.752,343.88800000000003
345,AS14.09,2014-04-13,1216.8459997177124,3.4,1.0,6.0,-0.8,0.0,0.1722222222222222,12.187,503.457,273.88200000000006,15.208,444.2504
346,AS14.09,2014-04-14,823.1890001296997,1.0,1.0,5.8,-0.2,-0.2,0.08333333333333319,75.483,186.686,482.66999999999996,25.479,354.8966
347,AS14.09,2014-04-15,1799.8969995975488,1.0,1.0,6.0,0.0,0.0,0.08854166666666669,120.665,595.632,1042.797,11.277000000000001,433.7312
348,AS14.09,2014-04-16,588.7820003032683,6.2,3.0,5.5,-0.5,-0.25,0.015584415584415586,10.120999999999999,262.839,419.492,29.612,184.2084
349,AS14.09,2014-04-17,2211.44800043106,1.0,1.0,7.0,0.0,0.75,0.11045653907496016,31.595999999999997,1268.037,651.998,32.259,210.75639999999999
350,AS14.09,2014-04-18,2364.1620001792908,2.0,1.0,6.6,-1.2,0.6,0.11473829201101932,130.09099999999998,516.495,1488.692,12.053,38.117
351,AS14.09,2014-04-19,1896.4769990444192,5.2,3.4,8.0,0.25,1.0,0.11314935064935065,13.157,761.4940000000001,584.247,20.803,36.476
352,AS14.09,2014-04-20,421.0810003280639,3.4,3.2,6.25,0.0,0.25,0.041548295454545435,2.012,248.21,208.96999999999997,35.7166,267.892
353,AS14.09,2014-04-21,848.1339998245237,2.0,3.2,6.5,-1.0,0.5,0.015309343434343438,66.726,66.779,554.882,16.339,439.64700000000005
354,AS14.09,2014-04-22,2612.397999525069,15.0,2.8,6.6,-0.2,0.4,0.06439393939393938,814.349,835.922,1426.935,229.6736,26.468
355,AS14.09,2014-04-23,2925.293999671936,2.0,2.0,6.333333333333333,-0.3333333333333333,0.3333333333333333,0.03922032828282828,810.7320000000001,765.12,1200.4119999999998,23.765,28.135
356,AS14.09,2014-04-24,763.8369996547699,5.0,2.2,7.2,0.2,1.0,0.04203282828282827,23.392,302.979,422.54499999999996,7.085,233.3654
357,AS14.09,2014-04-25,1263.7550008296962,5.2,3.2,7.25,0.25,1.0,0.11581439393939394,4.023,644.268,976.6479999999999,25.513,608.5995999999999
358,AS14.09,2014-04-26,1797.34500002861,5.2,3.4,8.0,0.0,1.0,0.11026936026936031,74.732,1051.722,404.5199999999999,38.775,8.226
359,AS14.09,2014-04-27,8082.070800352098,4.0,1.4,6.25,-1.0,0.25,0.15520422651489058,1379.0228,3205.7194,1102.7386000000001,132.36759999999998,2032.6753999999996
360,AS14.09,2014-04-28,5475.605799722671,3.0,3.6,6.6,0.0,0.6,0.12655238791023482,1477.3228,1806.7741999999998,255.85739999999996,82.39259999999999,355.7654
361,AS14.09,2014-04-29,6971.497599744796,3.0,1.8,6.75,-0.5,0.5,0.1457676899521178,3692.3628,3709.6046,1081.4447999999998,97.2248,1612.9968
362,AS14.09,2014-04-30,3427.735400295259,2.8,1.6,7.0,-0.5,0.75,0.14496594855493977,1382.3573999999999,1362.325,860.9906000000001,55.504,1758.6889999999999
363,AS14.09,2014-05-01,7366.847799634934,2.4,4.4,7.5,-0.25,0.75,0.17230215046114564,1203.173,3580.4578,796.5882,140.91019999999997,2439.1208
364,AS14.09,2014-05-02,8026.986800193787,3.6,3.2,7.6,0.0,0.8,0.1585727138582022,1039.6064000000001,4225.1052,1486.9865999999997,121.98920000000001,921.2439999999999
365,AS14.09,2014-05-03,7184.35259861946,2.8,2.8,7.75,0.25,0.75,0.13507285843476416,1143.8294,2050.255,1846.5926,138.22539999999998,2737.1262
366,AS14.09,2014-05-04,4944.6840001583105,3.2,3.6,6.6,0.2,0.4,0.08837579616416183,2291.7906000000003,3025.9074,484.01899999999995,88.25480000000002,2135.8217999999997
367,AS14.09,2014-05-05,6770.185000228882,3.2,1.6,6.0,-1.0,0.5,0.039418811700377886,1114.3799999999997,2157.675,927.4794000000002,97.2332,1426.3636000000001
368,AS14.12,2014-03-15,7213.296800327301,4.0,3.0,5.5,0.0,-0.5,0.10123607674004034,1540.0192,2692.4956000000006,793.7886,157.4552,2682.4626
369,AS14.12,2014-03-18,2879.106799793244,1.0,2.8,6.553333333333333,-0.019999999999999997,0.6333333333333334,0.15091248945479901,3301.299400000001,3603.9096000000004,602.721,69.0396,333.4178
370,AS14.12,2014-03-19,2879.106799793244,1.0,2.8,6.553333333333333,-0.019999999999999997,0.6333333333333334,0.15091248945479901,3301.299400000001,3603.9096000000004,602.721,69.0396,333.4178
371,AS14.12,2014-03-20,2879.106799793244,1.0,2.8,6.553333333333333,-0.019999999999999997,0.6333333333333334,0.15091248945479901,3301.299400000001,3603.9096000000004,602.721,69.0396,333.4178
372,AS14.12,2014-03-21,7320.773000621793,2.0,1.8,7.040000000000001,-0.52,0.64,0.0950920357975141,1926.7202000000002,1895.3533999999995,1090.364,103.17080000000001,2531.2452000000003
373,AS14.12,2014-03-25,6426.193600082396,2.0,1.0,7.18,0.39999999999999997,0.36,0.14565714407196464,720.7131999999999,3579.8218,738.7560000000001,198.4658,417.98519999999996
374,AS14.12,2014-03-27,6065.7110004425085,2.0,1.4,7.0,-0.5,1.0,0.1482905365606453,735.7159999999999,930.649,207.387,71.905,4393.594000000001
375,AS14.12,2014-03-28,10478.017000198368,9.0,1.8,6.75,0.0,0.75,0.1121886973180077,4855.0869999999995,2540.571,3861.542,77.908,3569.3730000000005
376,AS14.12,2014-03-29,9956.59399938583,5.0,1.8,6.75,1.0,1.0,0.12607506942792832,6546.764,1318.068,1001.0590000000001,51.707,1167.004
377,AS14.12,2014-03-30,3085.156000614166,1.0,1.8,5.625,0.0,0.16666666666666666,0.050002669288337596,805.483,790.7080000000001,473.693,53.669,914.519
378,AS14.12,2014-03-31,3845.627000093461,1.0,1.4,6.4,0.4,0.4,0.07254649006645171,954.0350000000001,633.707,411.65099999999995,47.557,939.671
379,AS14.12,2014-04-01,8892.608999252321,2.0,1.4,6.4,0.4,0.75,0.1407921548420124,1334.3880000000001,2928.8289999999997,751.292,44.646,3253.437
380,AS14.12,2014-04-02,13215.448000431052,3.0,2.4,6.0,-0.4,0.3333333333333333,0.14706022748475056,841.662,2319.8669999999997,759.095,77.779,2587.3720000000003
381,AS14.12,2014-04-03,10063.442001819609,3.0,2.4,5.4,0.4,0.0,0.15734126984126984,2386.118,2760.7749999999996,1194.806,40.63,4213.197
382,AS14.12,2014-04-04,7406.303998708725,8.0,3.0,6.5,0.75,0.6666666666666666,0.13877989048726838,1238.833,1244.954,359.466,45.5,2331.898
383,AS14.12,2014-04-05,4866.7180008888245,3.0,1.0,6.2,0.0,0.4,0.15029831343020303,1613.18,212.44,1451.876,66.791,2087.258
384,AS14.12,2014-04-06,2818.0290002822862,3.2,2.8,6.25,0.25,0.75,0.08721111947339887,567.62,165.981,636.325,39.345,1061.839
385,AS14.12,2014-04-07,5998.4570002555865,2.4,2.8,6.4,0.2,1.0,0.12565511935667534,1598.4450000000002,654.4440000000001,777.991,59.73599999999999,2723.026
386,AS14.12,2014-04-08,7995.541000366211,2.0,1.2,6.25,0.0,0.25,0.11765497159315706,3070.9420000000005,1390.59,1452.7679999999998,44.583,3365.645
387,AS14.12,2014-04-10,7782.5139997005435,2.4,3.2,6.4,0.2,0.6,0.13382078343157316,2114.5299999999997,547.5509999999999,438.221,56.132,4960.509
388,AS14.12,2014-04-11,4888.1749980449695,2.0,1.4,6.6,-0.5,1.0,0.07151068346684088,9721.517,169.195,381.991,45.553,2574.388
389,AS14.12,2014-04-12,7295.19900035858,2.0,3.4,6.8,0.0,0.8,0.08403201429421403,2864.401,1886.542,673.54,72.906,2253.308
390,AS14.12,2014-04-13,8651.996002197266,3.0,2.4,5.6,0.6,0.0,0.09538332496422719,1239.178,1637.873,1137.7169999999999,70.06200000000001,4090.987
391,AS14.12,2014-04-14,7834.323999404909,1.0,1.8,6.6,-0.4,0.8,0.08742418577600534,1622.191,1086.819,1671.033,74.521,3227.4790000000003
392,AS14.12,2014-04-15,7183.024999380113,6.0,2.0,6.8,0.2,1.0,0.12005049713493486,2352.6090000000004,2162.354,277.298,53.34400000000001,3179.647
393,AS14.12,2014-04-16,7032.783002853394,3.0,2.0,7.0,0.0,1.0,0.19809923260395704,2876.718,2180.453,990.0509999999999,62.984,1828.739
394,AS14.12,2014-04-17,7747.718999624252,2.0,2.8,6.8,-0.6,0.8,0.13106163600075882,1108.7359999999999,1762.5300000000002,434.02,49.81,3914.188
395,AS14.12,2014-04-18,5904.472999334335,2.0,3.2,6.6,-0.6,0.8,0.07997912314877687,796.857,315.754,768.622,54.297999999999995,3149.4129999999996
396,AS14.12,2014-04-20,15072.072999715812,2.4,2.8,6.4,0.4,1.0,0.22026726549487374,3891.5940000000005,744.5779999999999,1323.4270000000001,51.321,4599.367
397,AS14.12,2014-04-21,4222.318999528885,1.0,1.8,6.0,-0.25,0.75,0.0702309086923999,1243.055,1039.461,110.981,45.51,1880.2910000000002
398,AS14.12,2014-04-22,18346.558000326164,2.0,2.0,6.5,0.25,1.0,0.16462706487320147,2517.718,3176.774,5768.909,58.138999999999996,5208.823
399,AS14.12,2014-04-23,5621.264999151228,6.0,2.4,5.8,0.0,0.8,0.11449388733473977,1266.985,546.1610000000001,626.889,39.926,3131.532
400,AS14.12,2014-04-24,6934.605998277665,1.0,1.6,6.6,-0.6,0.6,0.08522280013775359,3131.0499999999997,289.28200000000004,745.8889999999999,41.343999999999994,3729.074
401,AS14.12,2014-04-25,4744.062000751495,3.0,1.0,5.875,0.125,0.375,0.13467870198927026,2088.08,511.947,97.38900000000001,46.248,1831.126
402,AS14.12,2014-04-26,3425.8209993839246,6.0,2.0,7.0,0.25,1.0,0.3325771057511279,979.578,293.235,337.142,42.465,1013.5759999999998
403,AS14.12,2014-04-27,5069.173999309539,1.0,1.8,6.0,0.0,0.75,0.19347949106485993,759.456,295.28999999999996,624.5050000000001,67.65299999999999,1675.012
404,AS14.12,2014-04-28,3979.294000387193,2.0,8.0,6.6,-0.6,1.0,0.0853976874322089,1955.5390000000002,740.361,378.06100000000004,44.43899999999999,1723.733
405,AS14.12,2014-04-29,6085.489000082016,4.0,1.6,6.0,-0.4,1.0,0.07919763729171322,2113.0769999999998,863.179,359.93899999999996,48.704,3697.746
406,AS14.12,2014-04-30,6141.15299963951,2.0,1.8,6.25,-0.25,0.6666666666666666,0.12199319253000575,1681.2479999999998,1570.289,1044.3829999999998,36.543,2048.4139999999998
407,AS14.12,2014-05-01,10759.314000368111,2.0,2.0,6.2,-0.2,0.5,0.09557003863382328,1453.762,2178.9900000000002,956.837,60.43999999999999,3774.002
408,AS14.12,2014-05-02,17130.235999345776,1.0,1.8,5.5,0.0,0.5,0.1309995432502886,2623.1130000000003,2517.3010000000004,2755.815,45.013000000000005,5042.722
409,AS14.12,2014-05-03,5445.758001565932,1.0,1.0,5.6,-0.4,0.2,0.08514009749880902,2817.434,961.5629999999999,474.135,47.693,2205.75
410,AS14.12,2014-05-04,7504.151001453397,6.2,3.0,4.8,-0.8,-0.2,0.11459872269952807,3155.584,356.15700000000004,1252.722,44.191,4638.61
411,AS14.12,2014-05-05,2281.6200006008153,2.0,3.0,6.0,0.0,0.3333333333333333,0.032041855203619865,1344.748,1019.573,135.69299999999998,24.093999999999998,517.5790000000001
412,AS14.13,2014-03-15,4634.640998601915,4.6,3.0,7.0,0.2,0.4,0.0017543859649122799,2043.058,3284.4959999999996,671.05,1157.275,565.078
413,AS14.13,2014-03-17,3146.8159987926483,2.0,4.0,6.6,0.0,0.8,0.0017543859649122799,1027.13,1015.131,999.9648000000001,701.4730000000001,426.51000000000005
414,AS14.13,2014-03-18,2748.713998556138,2.0,3.4,7.0,-0.2,0.8,0.0017543859649122799,556.45,5882.240999999999,2464.328,981.155,416.742
415,AS14.13,2014-03-20,8615.404999017717,3.4,2.2,6.4,0.8,0.2,0.2875173962358836,462.368,7656.216999999999,670.7540000000001,626.924,497.604
416,AS14.13,2014-03-22,12328.156999826428,5.4,3.2,8.4,1.4,1.6,0.09397349961866085,925.617,8514.374,2283.683,355.851,654.827
417,AS14.13,2014-03-24,4688.187000513077,2.0,3.4,8.8,1.0,1.8,0.3074129857071034,341.122,3140.384,944.2939999999999,97.92,186.04299999999995
418,AS14.13,2014-03-25,5026.9479994773865,5.4,3.2,7.6,1.2,1.8,0.09856848536516054,118.196,4322.161,208.49699999999999,1139.661,381.363
419,AS14.13,2014-03-26,9064.927999734879,1.0,1.0,8.4,-1.0,1.0,0.303655124259914,430.692,7317.156,807.299,265.619,244.409
420,AS14.13,2014-03-27,8565.003998994824,5.4,1.0,7.4,-1.2,1.0,0.10809412957208692,17.725,7266.264999999999,733.764,524.985,352.8159999999999
421,AS14.13,2014-03-28,12150.351999759672,3.8,3.4,7.6,-1.0,1.2,0.3355837397178655,1688.5739999999996,5064.351000000001,1870.3230000000003,180.59199999999998,2989.314
422,AS14.13,2014-03-29,5617.916001319885,4.2,3.0,7.2,-1.8,1.0,0.37008537798408486,200.035,5104.884000000001,713.4269999999999,117.57400000000001,650.0889999999999
423,AS14.13,2014-03-30,9519.963999509808,2.8,2.8,6.2,-0.6,0.8,0.1106315203947191,27.302,7303.314999999999,431.246,1504.998,94.91499999999999
424,AS14.13,2014-03-31,5456.011997938154,1.0,1.6,7.0,-1.2,0.6,0.2922268907563025,543.1610000000001,2715.429,1138.739,74.55,726.801
425,AS14.13,2014-04-01,7494.29600048065,3.0,3.0,7.5,-1.5,1.0,0.43874834656084655,3216.0209999999997,4242.906,706.467,136.147,4124.664
426,AS14.13,2014-04-04,8050.796003341672,4.4,3.0,7.8,-0.6,1.0,0.19674225941227172,918.598,7126.405,680.983,201.69800000000004,398.068
427,AS14.13,2014-04-06,8325.587998628615,3.2,2.8,6.25,0.25,0.75,0.32032102320237915,1421.958,6148.126,346.799,115.575,526.2629999999999
428,AS14.13,2014-04-08,10384.884002208708,2.0,1.4,8.2,0.8,1.4,0.12433551478229142,1052.325,7986.181,985.211,129.537,158.30200000000002
429,AS14.13,2014-04-10,8855.4799990654,1.0,1.6,7.6,0.6,1.0,0.3092114046758542,285.247,8405.130000000001,820.583,212.21,102.73
430,AS14.13,2014-04-12,7624.418000698084,4.0,6.0,6.8,0.6,1.0,0.09549919484702095,393.128,5616.257,124.435,91.126,342.21500000000003
431,AS14.13,2014-04-13,8206.342999458317,2.4,2.0,6.6,0.2,0.8,0.1513406794183811,146.259,7647.544000000002,721.6656,256.995,156.51100000000002
432,AS14.13,2014-04-14,4942.535999536516,4.2,3.2,6.8,-0.6,1.0,0.26101854320329393,376.565,4689.8060000000005,416.6277999999999,200.26999999999998,214.171
433,AS14.13,2014-04-15,8591.417001247402,2.0,1.0,6.0,-0.8,0.2,0.36993455507009726,2472.1360000000004,6524.437,746.437,587.126,178.809
434,AS14.13,2014-04-16,6136.71899843216,2.0,1.8,6.0,-0.25,0.75,0.3382828282828283,568.467,5001.134,407.40060000000005,332.40799999999996,278.166
435,AS14.13,2014-04-17,11643.332000970839,2.0,1.0,6.4,-1.2,1.0,0.04141105260380633,287.69100000000003,9404.267,73.766,1440.8580000000002,320.403
436,AS14.13,2014-04-19,9011.547000885008,1.0,1.6,7.2,-0.6,1.0,0.24085059179676505,1480.7810000000002,6410.085999999999,380.846,537.467,192.804
437,AS14.13,2014-04-20,2915.605000972748,1.8,3.0,6.6,-1.6,0.6,0.26218487394957973,17.698999999999998,5446.16,11.45,107.94800000000001,175.827
438,AS14.13,2014-04-22,7339.745000839235,6.6,1.0,5.75,-1.25,0.75,0.27103526538463674,1539.3179999999998,5355.558,190.4478,272.85,495.32499999999993
439,AS14.13,2014-04-23,3922.773000240326,3.0,2.0,7.4,-0.8,1.0,0.43857334881770976,521.9960000000001,2699.926,774.9762,97.39600000000002,612.538
440,AS14.13,2014-04-24,13762.461001634596,2.0,3.0,7.666666666666667,1.0,1.0,0.4378101065601064,579.9190000000001,2797.652,633.6951999999999,303.98799999999994,493.53999999999996
441,AS14.13,2014-04-25,5650.640999317167,4.6,3.4,7.75,-0.25,1.25,0.44056884395745244,908.4930000000002,2634.043,659.3210000000001,205.896,1675.8670000000002
442,AS14.13,2014-04-26,7379.346999406813,4.4,3.4,8.8,-1.8,1.6,0.169494766505636,134.41899999999998,5632.782999999999,416.349,291.581,416.906
443,AS14.13,2014-04-27,13700.424999237059,4.6,3.4,8.0,-0.5,1.5,0.2649346728151076,771.5979999999998,10223.057,821.0265999999999,1365.913,820.3340000000001
444,AS14.13,2014-04-28,7873.467999935148,4.4,3.4,8.166666666666666,-1.6666666666666667,1.0,0.29876844002231007,485.041,6129.391,473.621,472.55300000000005,545.32
445,AS14.13,2014-04-29,8018.175000429151,4.4,3.4,8.5,-1.25,1.25,0.325002877061394,401.31600000000003,6750.844000000001,662.3235999999999,197.333,185.668
446,AS14.13,2014-04-30,7364.61400103569,3.8,3.4,7.833333333333333,-1.1666666666666667,1.0,0.29367141217445164,95.101,6282.335000000001,540.4577999999999,327.387,671.9490000000001
447,AS14.13,2014-05-02,8166.500999450687,3.8,3.4,8.0,-1.4,0.8,0.22384322876155907,1039.403,6354.046,875.3621999999999,122.569,503.14500000000004
448,AS14.13,2014-05-03,69.4070000648498,4.2,3.4,7.25,-0.75,1.0,0.0017543859649122799,35.452,1.095,34.1134,11.597800000000001,69.036
449,AS14.13,2014-05-04,6669.805199766162,1.8,2.6,8.0,-1.0,1.0,0.19268882440456567,3237.1786,2635.8450000000003,2931.1760000000004,129.4146,1115.2256
450,AS14.14,2014-03-15,8698.871800661089,9.0,1.6,7.029999999999999,-0.06,0.58,0.10619806505015458,1258.4098,4041.3514000000005,1108.6673999999998,140.82139999999998,670.1850000000001
451,AS14.14,2014-03-18,7202.110000467301,5.0,2.0,7.239999999999999,-0.195,0.9,0.16680646127360405,543.4033999999999,3176.1072,622.6648,105.16280000000002,455.9566
452,AS14.14,2014-03-19,4873.140800046919,6.0,1.0,7.2700000000000005,-0.4,0.62,0.04900126553502418,441.5332,1728.0884,1855.3919999999998,192.02459999999996,876.7360000000001
453,AS14.14,2014-03-20,4037.950599813462,1.0,1.4,7.0,0.3333333333333333,0.6666666666666666,0.07820774755408515,1285.3226,2486.1236,486.9714,68.98639999999999,801.715
454,AS14.14,2014-03-22,12238.16700005531,6.2,3.0,5.8,-0.6,0.0,0.09600046671698097,5753.343999999999,4851.759,604.668,1110.389,1862.0810000000001
455,AS14.14,2014-03-23,8890.100001811983,5.6,2.8,6.0,-0.6,0.2,0.0664366525273635,5172.019,3209.224,315.577,304.809,1348.6060000000002
456,AS14.14,2014-03-24,12546.419000387192,1.6,3.0,6.5,-1.0,0.25,0.08183477959828252,3389.118,6946.742,465.086,439.07399999999996,950.617
457,AS14.14,2014-03-25,13155.095999240875,1.0,1.0,5.75,-0.25,0.0,0.0869440958385846,5014.601000000001,5569.083,2092.4422000000004,1517.705,1172.6940000000002
458,AS14.14,2014-03-27,12552.150002241135,1.0,1.2,6.6,-1.0,0.8,0.08024686578120244,1914.585,9562.313,245.311,98.693,1623.884
459,AS14.14,2014-03-28,11750.760998725895,1.0,1.2,6.2,-0.4,0.6,0.0696839987353426,6551.704,7143.946999999999,161.928,309.146,1189.3580000000002
460,AS14.14,2014-03-29,4674.609998226168,1.0,1.0,8.0,-0.25,1.25,0.16564287093948113,3150.464,1853.3690000000001,11.45,33.428,821.441
461,AS14.14,2014-03-31,3093.0129997730246,4.0,2.0,6.75,-0.25,0.75,0.0465551757426134,3419.8880000000004,1041.851,269.47659999999996,39.336999999999996,554.7884
462,AS14.14,2014-04-01,430.88399982452404,3.2,2.8,6.2,0.0,0.4,0.0520055667194414,262.253,95.12,29.5152,40.202,32.446
463,AS14.14,2014-04-02,779.8729991912842,4.2,3.2,7.0,-1.0,1.0,0.06348750312481978,1549.849,160.763,61.5218,14.067,71.732
464,AS14.14,2014-04-03,2372.658999443057,4.2,3.4,7.333333333333333,-0.5,1.0,0.06938709391802698,1613.333,373.998,59.22279999999999,67.906,46.582
465,AS14.14,2014-04-04,307.5409996509551,3.8,3.4,7.5,-1.0,1.0,0.0038194444444444413,239.32399999999998,36.288,29.5152,31.473000000000003,99.02619999999999
466,AS14.14,2014-04-05,1485.8990004062653,2.2,4.0,7.4,-1.6,0.6,0.016678436911487748,1584.166,755.504,162.72179999999997,66.697,79.28
467,AS14.14,2014-04-06,1263.3870003223415,1.0,1.2,7.4,-1.0,1.0,0.029015236037917946,1628.343,6760.954,978.579,44.724000000000004,109.675
468,AS14.14,2014-04-07,550.3640000820161,3.2,1.0,7.0,-0.2,1.0,0.008827357154755954,224.365,106.627,64.75840000000001,84.59700000000001,133.944
469,AS14.14,2014-04-09,1098.3420004844672,5.2,3.2,8.0,0.3333333333333333,1.0,0.11708683473389359,879.335,166.576,82.12019999999998,30.412000000000003,13.054
470,AS14.14,2014-04-10,846.4809994697566,2.0,3.2,6.666666666666667,-0.3333333333333333,1.0,0.052010804321728686,881.543,18.882,72.9958,23.165,29.299
471,AS14.14,2014-04-11,552.9420001506809,2.0,1.6,7.75,1.0,1.0,0.02613795518207282,5877.101999999999,19.197,359.02059999999994,61.623000000000005,66.422
472,AS14.14,2014-04-12,115.9870002269745,5.0,3.4,7.5,0.0,1.0,0.06368182159869594,93.68199999999999,76.378,36.0916,22.239,43.1044
473,AS14.14,2014-04-13,29.7229998111725,3.8,2.8,7.040000000000001,-0.08,0.82,0.0,29.695,117.17079999999999,36.0916,12.0212,77.80499999999999
474,AS14.14,2014-04-15,321.80199980735784,5.6,2.8,6.0,-1.0,0.3333333333333333,0.0018079959256429832,3100.844999999999,52.448,136.61419999999998,28.393,15.486
475,AS14.14,2014-04-16,742.9860000610349,5.0,2.4,6.0,0.5,0.25,0.05852007469654529,5338.439,13.135,359.02059999999994,55.263999999999996,227.7398
476,AS14.14,2014-04-17,801.4089996814732,3.0,1.0,6.2,0.0,0.4,0.05316001400560228,12956.375,50.410999999999994,130.15279999999998,85.616,18.177
477,AS14.14,2014-04-18,106.7050001621246,1.6,3.0,6.5,-1.0,0.0,0.020833333333333308,102.98500000000001,39.213,34.1134,28.419999999999998,42.9542
478,AS14.14,2014-04-19,258.98600029945374,3.2,1.0,6.75,0.25,1.0,0.0017390289449112958,131.96300000000002,78.107,44.101,48.378,128.688
479,AS14.14,2014-04-20,863.2370004653926,3.4,1.0,7.5,-1.0,0.5,0.00799778244631186,430.8519999999999,211.953,419.5188,50.403000000000006,163.26460000000003
480,AS14.14,2014-04-21,596.8669996261601,1.0,1.8,7.0,0.25,1.0,0.04212783797729616,1865.8690000000001,322.493,61.5218,33.201,18.149
481,AS14.14,2014-04-22,727.9210000038145,1.0,1.0,7.0,-0.4,0.6,0.007632545771931953,1740.156,142.346,61.5218,42.314,198.966
